TreeDepth,PID,Process,Base,Size,Name,Path,LoadCount,LoadTime,File output
0,660,lsass.exe,0x7ffeecad0000,0x1f6000,-,-,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeb670000,0xbd000,KERNEL32.DLL,C:\\Windows\\System32\\KERNEL32.DLL,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea570000,0x2c8000,KERNELBASE.dll,C:\\Windows\\System32\\KERNELBASE.dll,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeade0000,0x124000,RPCRT4.dll,C:\\Windows\\System32\\RPCRT4.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9d50000,0x19d000,lsasrv.dll,C:\\Windows\\system32\\lsasrv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea3c0000,0x100000,ucrtbase.dll,C:\\Windows\\System32\\ucrtbase.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeec5d0000,0x6b000,WS2_32.dll,C:\\Windows\\System32\\WS2_32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea0f0000,0x3c000,SspiCli.dll,C:\\Windows\\system32\\SspiCli.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeb190000,0x9b000,sechost.dll,C:\\Windows\\System32\\sechost.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeb860000,0x56000,WLDAP32.dll,C:\\Windows\\System32\\WLDAP32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9d30000,0x12000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9c50000,0xdb000,samsrv.dll,C:\\Windows\\SYSTEM32\\samsrv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea4c0000,0x27000,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea8a0000,0x15d000,CRYPT32.dll,C:\\Windows\\System32\\CRYPT32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9c20000,0x27000,ncrypt.dll,C:\\Windows\\system32\\ncrypt.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9be0000,0x3b000,NTASN1.dll,C:\\Windows\\system32\\NTASN1.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9bb0000,0x2c000,Wldp.dll,C:\\Windows\\system32\\Wldp.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeec760000,0x9e000,msvcrt.dll,C:\\Windows\\System32\\msvcrt.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeaf40000,0xac000,advapi32.dll,C:\\Windows\\System32\\advapi32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeaab0000,0x7f000,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptprimitives.dll,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x1b400970000,0x3000,msprivs.DLL,C:\\Windows\\system32\\msprivs.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9b90000,0x15000,netprovfw.dll,C:\\Windows\\SYSTEM32\\netprovfw.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9b60000,0x2b000,JOINUTIL.DLL,C:\\Windows\\system32\\JOINUTIL.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9b30000,0x26000,negoexts.DLL,C:\\Windows\\system32\\negoexts.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9b20000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9b00000,0x18000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee99f0000,0x10e000,kerberos.DLL,C:\\Windows\\system32\\kerberos.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea210000,0x9d000,msvcp_win.dll,C:\\Windows\\System32\\msvcp_win.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee99c0000,0x2c000,KerbClientShared.dll,C:\\Windows\\system32\\KerbClientShared.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee99a0000,0x15000,cryptdll.dll,C:\\Windows\\system32\\cryptdll.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9930000,0x6a000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee98a0000,0x8a000,msv1_0.DLL,C:\\Windows\\system32\\msv1_0.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9880000,0x13000,NtlmShared.dll,C:\\Windows\\system32\\NtlmShared.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee97a0000,0xda000,netlogon.DLL,C:\\Windows\\system32\\netlogon.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea070000,0x4b000,powrprof.dll,C:\\Windows\\SYSTEM32\\powrprof.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea0c0000,0x2e000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9790000,0xe000,gmsaclient.dll,C:\\Windows\\system32\\gmsaclient.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9740000,0x42000,logoncli.dll,C:\\Windows\\system32\\logoncli.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9730000,0xc000,netutils.dll,C:\\Windows\\system32\\netutils.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9660000,0xcb000,DNSAPI.dll,C:\\Windows\\system32\\DNSAPI.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9620000,0x3b000,IPHLPAPI.DLL,C:\\Windows\\SYSTEM32\\IPHLPAPI.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeb930000,0x8000,NSI.dll,C:\\Windows\\System32\\NSI.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea050000,0x12000,UMPDC.dll,C:\\Windows\\system32\\UMPDC.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee95f0000,0x2c000,tspkg.DLL,C:\\Windows\\system32\\tspkg.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee95a0000,0x4e000,pku2u.DLL,C:\\Windows\\system32\\pku2u.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9510000,0x8e000,cloudAP.DLL,C:\\Windows\\system32\\cloudAP.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea140000,0x26000,profapi.dll,C:\\Windows\\system32\\profapi.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9410000,0xf8000,aadcloudap.dll,C:\\Windows\\SYSTEM32\\aadcloudap.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeb310000,0x355000,-,-,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee93f0000,0x17000,-,-,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9360000,0x8a000,msvcp110_win.dll,C:\\Windows\\SYSTEM32\\msvcp110_win.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9310000,0x4a000,MicrosoftAccountCloudAP.dll,C:\\Windows\\SYSTEM32\\MicrosoftAccountCloudAP.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9300000,0xa000,-,-,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee92c0000,0x34000,-,-,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9280000,0x3c000,-,-,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee91e0000,0x91000,schannel.DLL,C:\\Windows\\system32\\schannel.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee91c0000,0x1c000,efslsaext.dll,C:\\Windows\\system32\\efslsaext.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeec800000,0xae000,shcore.dll,C:\\Windows\\System32\\shcore.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9170000,0x48000,dpapisrv.dll,C:\\Windows\\system32\\dpapisrv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9160000,0xc000,SspiSrv.dll,C:\\Windows\\SYSTEM32\\SspiSrv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee90b0000,0xc000,KDCPW.DLL,C:\\Windows\\system32\\KDCPW.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9050000,0x5a000,scecli.DLL,C:\\Windows\\system32\\scecli.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9ff0000,0x5a000,winsta.dll,C:\\Windows\\SYSTEM32\\winsta.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee52c0000,0x65000,wevtapi.dll,C:\\Windows\\SYSTEM32\\wevtapi.dll,6,2026-03-26 21:21:18.000000 UTC,Disabled
0,660,lsass.exe,0x7ffed4cb0000,0x1b000,keyiso.dll,C:\\Windows\\system32\\keyiso.dll,6,2026-03-26 21:21:21.000000 UTC,Disabled
0,660,lsass.exe,0x7ffed5160000,0x5a000,NCRYPTPROV.DLL,C:\\Windows\\system32\\NCRYPTPROV.DLL,6,2026-03-26 21:21:21.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9000000,0x4c000,AUTHZ.dll,C:\\Windows\\system32\\AUTHZ.dll,6,2026-03-26 21:21:21.000000 UTC,Disabled
0,660,lsass.exe,0x7ffec3500000,0x42000,ngcpopkeysrv.dll,C:\\Windows\\System32\\ngcpopkeysrv.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeec500000,0xcd000,OLEAUT32.dll,C:\\Windows\\System32\\OLEAUT32.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea4f0000,0x4e000,cfgmgr32.dll,C:\\Windows\\System32\\cfgmgr32.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee9ef0000,0x2c000,DEVOBJ.dll,C:\\Windows\\system32\\DEVOBJ.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffedd5f0000,0x118000,PCPKsp.dll,C:\\Windows\\system32\\PCPKsp.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee8f50000,0x33000,ntmarta.dll,C:\\Windows\\SYSTEM32\\ntmarta.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffedd460000,0x1b000,tbs.dll,C:\\Windows\\system32\\tbs.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeca70000,0x1d000,imagehlp.dll,C:\\Windows\\System32\\imagehlp.dll,6,2026-03-26 21:21:30.000000 UTC,Disabled
0,660,lsass.exe,0x7ffec21a0000,0x26000,ncryptsslp.dll,C:\\Windows\\system32\\ncryptsslp.dll,6,2026-03-26 21:21:31.000000 UTC,Disabled
0,660,lsass.exe,0x7ffec2170000,0x28000,dssenh.dll,C:\\Windows\\system32\\dssenh.dll,6,2026-03-26 21:21:31.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee8b30000,0x23000,gpapi.dll,C:\\Windows\\SYSTEM32\\gpapi.dll,6,2026-03-26 21:21:31.000000 UTC,Disabled
0,660,lsass.exe,0x7ffedeac0000,0x15000,mskeyprotect.dll,C:\\Windows\\SYSTEM32\\mskeyprotect.dll,6,2026-03-26 21:21:31.000000 UTC,Disabled
0,660,lsass.exe,0x7ffecb4d0000,0x60000,vaultsvc.dll,C:\\Windows\\System32\\vaultsvc.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,660,lsass.exe,0x7ffee8180000,0x12000,kernel.appcore.dll,C:\\Windows\\SYSTEM32\\kernel.appcore.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeab30000,0xa9000,clbcatq.dll,C:\\Windows\\System32\\clbcatq.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeeaff0000,0x1a0000,user32.dll,C:\\Windows\\System32\\user32.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea540000,0x22000,win32u.dll,C:\\Windows\\System32\\win32u.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeec730000,0x2a000,GDI32.dll,C:\\Windows\\System32\\GDI32.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,660,lsass.exe,0x7ffeea2b0000,0x109000,gdi32full.dll,C:\\Windows\\System32\\gdi32full.dll,6,2026-03-27 01:20:56.000000 UTC,Disabled
0,764,svchost.exe,0x7ff6be0c0000,0x11000,svchost.exe,C:\\Windows\\system32\\svchost.exe,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeecad0000,0x1f6000,-,-,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeb670000,0xbd000,KERNEL32.DLL,C:\\Windows\\System32\\KERNEL32.DLL,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea570000,0x2c8000,KERNELBASE.dll,C:\\Windows\\System32\\KERNELBASE.dll,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeb190000,0x9b000,sechost.dll,C:\\Windows\\System32\\sechost.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeade0000,0x124000,RPCRT4.dll,C:\\Windows\\System32\\RPCRT4.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea3c0000,0x100000,ucrtbase.dll,C:\\Windows\\System32\\ucrtbase.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8e80000,0x25000,umpnpmgr.dll,c:\\windows\\system32\\umpnpmgr.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeec760000,0x9e000,msvcrt.dll,C:\\Windows\\System32\\msvcrt.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee9bb0000,0x2c000,WLDP.DLL,C:\\Windows\\SYSTEM32\\WLDP.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeaf40000,0xac000,advapi32.dll,C:\\Windows\\System32\\advapi32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8e10000,0x32000,umpo.dll,c:\\windows\\system32\\umpo.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea050000,0x12000,UMPDC.dll,c:\\windows\\system32\\UMPDC.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8de0000,0x29000,slc.dll,C:\\Windows\\SYSTEM32\\slc.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8db0000,0x25000,sppc.dll,c:\\windows\\system32\\sppc.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8d80000,0x30000,umpoext.dll,C:\\Windows\\SYSTEM32\\umpoext.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea4f0000,0x4e000,cfgmgr32.dll,C:\\Windows\\System32\\cfgmgr32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeb310000,0x355000,combase.dll,C:\\Windows\\System32\\combase.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeec800000,0xae000,shcore.dll,C:\\Windows\\System32\\shcore.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea070000,0x4b000,powrprof.dll,C:\\Windows\\SYSTEM32\\powrprof.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8b60000,0xf3000,dxgi.dll,c:\\windows\\system32\\dxgi.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8c60000,0x11b000,tdh.dll,C:\\Windows\\SYSTEM32\\tdh.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea210000,0x9d000,msvcp_win.dll,C:\\Windows\\System32\\msvcp_win.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea540000,0x22000,win32u.dll,C:\\Windows\\System32\\win32u.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeec730000,0x2a000,gdi32.dll,C:\\Windows\\System32\\gdi32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea2b0000,0x109000,gdi32full.dll,C:\\Windows\\System32\\gdi32full.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeaff0000,0x1a0000,USER32.dll,C:\\Windows\\System32\\USER32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8b30000,0x23000,gpapi.dll,C:\\Windows\\SYSTEM32\\gpapi.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8b20000,0xd000,HID.DLL,C:\\Windows\\SYSTEM32\\HID.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8380000,0x795000,windows.storage.dll,C:\\Windows\\SYSTEM32\\windows.storage.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeb8c0000,0x55000,shlwapi.dll,C:\\Windows\\System32\\shlwapi.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8230000,0x14b000,rpcss.dll,c:\\windows\\system32\\rpcss.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeeaab0000,0x7f000,bcryptPrimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,-1,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeea0f0000,0x3c000,SspiCli.dll,c:\\windows\\system32\\SspiCli.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee81a0000,0x42000,psmsrv.dll,c:\\windows\\system32\\psmsrv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8180000,0x12000,kernel.appcore.dll,C:\\Windows\\SYSTEM32\\kernel.appcore.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee80a0000,0xd4000,lsm.dll,c:\\windows\\system32\\lsm.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8070000,0x2f000,dwmapi.dll,c:\\windows\\system32\\dwmapi.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee7fa0000,0xc1000,psmserviceexthost.dll,C:\\Windows\\SYSTEM32\\psmserviceexthost.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee9620000,0x3b000,IPHLPAPI.DLL,c:\\windows\\system32\\IPHLPAPI.DLL,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee7ec0000,0xdb000,wer.dll,c:\\windows\\system32\\wer.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee7e90000,0x2a000,RMCLIENT.dll,c:\\windows\\system32\\RMCLIENT.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeec5d0000,0x6b000,WS2_32.dll,C:\\Windows\\System32\\WS2_32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee9930000,0x6a000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee7e80000,0x7000,wshhyperv.dll,C:\\Windows\\system32\\wshhyperv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee7e70000,0xc000,SYSNTFY.dll,c:\\windows\\system32\\SYSNTFY.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee7da0000,0xd0000,bisrv.dll,C:\\Windows\\SYSTEM32\\bisrv.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffeec500000,0xcd000,OLEAUT32.dll,C:\\Windows\\System32\\OLEAUT32.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee9f20000,0x19000,EventAggregation.dll,c:\\windows\\system32\\EventAggregation.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
0,764,svchost.exe,0x7ffee8f50000,0x33000,ntmarta.dll,C:\\Windows\\SYSTEM32\\ntmarta.dll,6,2026-03-26 21:21:13.000000 UTC,Disabled
