TreeDepth,PID,Process,Offset,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,Parent,File,File output
0,92,Registry,0xffffe38612897dc0,0x1abc4870000,0x1abc4a6ffff,Vad ,PAGE_READONLY,27,0,0xffffe38612899080,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612897e60,0x1abc4c70000,0x1abc4e6ffff,Vad ,PAGE_READONLY,39,0,0xffffe38612899080,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612898d60,0x1abc5270000,0x1abc546ffff,Vad ,PAGE_READONLY,17,0,0xffffe38612897f00,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612898680,0x1abc5070000,0x1abc526ffff,Vad ,PAGE_READONLY,10,0,0xffffe38612898d60,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128980e0,0x1abc5470000,0x1abc566ffff,Vad ,PAGE_READONLY,10,0,0xffffe38612898d60,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612898e00,0x1abc6670000,0x1abc686ffff,Vad ,PAGE_READONLY,3,0,0xffffe38612898180,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128982c0,0x1abc5e70000,0x1abc606ffff,Vad ,PAGE_READONLY,2,0,0xffffe38612898e00,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128987c0,0x1abc5a70000,0x1abc5c6ffff,Vad ,PAGE_READONLY,0,0,0xffffe386128982c0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612898220,0x1abc5870000,0x1abc5a6ffff,Vad ,PAGE_READONLY,0,0,0xffffe386128987c0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128989a0,0x1abc5c70000,0x1abc5e6ffff,Vad ,PAGE_READONLY,13,0,0xffffe386128987c0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128984a0,0x1abc6270000,0x1abc646ffff,Vad ,PAGE_READONLY,4,0,0xffffe386128982c0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612898a40,0x1abc6070000,0x1abc626ffff,Vad ,PAGE_READONLY,2,0,0xffffe386128984a0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612898cc0,0x1abc6470000,0x1abc666ffff,Vad ,PAGE_READONLY,2,0,0xffffe386128984a0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899260,0x1abc6e70000,0x1abc706ffff,Vad ,PAGE_READONLY,8,0,0xffffe38612898e00,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899800,0x1abc6a70000,0x1abc6c6ffff,Vad ,PAGE_READONLY,2,0,0xffffe38612899260,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899b20,0x1abc6870000,0x1abc6a6ffff,Vad ,PAGE_READONLY,1,0,0xffffe38612899800,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899580,0x1abc6c70000,0x1abc6e6ffff,Vad ,PAGE_READONLY,2,0,0xffffe38612899800,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128998a0,0x1abc7270000,0x1abc746ffff,Vad ,PAGE_READONLY,3,0,0xffffe38612899260,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386128993a0,0x1abc7070000,0x1abc726ffff,Vad ,PAGE_READONLY,5,0,0xffffe386128998a0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899440,0x1abc7470000,0x1abc766ffff,Vad ,PAGE_READONLY,4,0,0xffffe386128998a0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe386178f1410,0x1abc8bc0000,0x1abc8bcffff,Vad ,PAGE_READONLY,9,0,0xffffe38612899760,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,92,Registry,0xffffe3861688bcf0,0x1abc8140000,0x1abc817ffff,Vad ,PAGE_READONLY,13,0,0xffffe386178f1410,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT,Disabled
0,92,Registry,0xffffe38612899300,0x1abc7e70000,0x1abc806ffff,Vad ,PAGE_READONLY,10,0,0xffffe3861688bcf0,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899120,0x1abc7a70000,0x1abc7c6ffff,Vad ,PAGE_READONLY,6,0,0xffffe38612899300,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612899a80,0x1abc7870000,0x1abc7a6ffff,Vad ,PAGE_READONLY,3,0,0xffffe38612899120,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe3861289a340,0x1abc7c70000,0x1abc7e6ffff,Vad ,PAGE_READONLY,5,0,0xffffe38612899120,\\Windows\\System32\\config\\SOFTWARE,Disabled
0,92,Registry,0xffffe38612737570,0x1abc8080000,0x1abc80bffff,Vad ,PAGE_READONLY,8,0,0xffffe38612899300,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT,Disabled
0,92,Registry,0xffffe3861289a980,0x1abc8070000,0x1abc807ffff,Vad ,PAGE_READONLY,7,0,0xffffe38612737570,\\EFI\\Microsoft\\Boot\\BCD,Disabled
0,92,Registry,0xffffe386168885f0,0x1abc80c0000,0x1abc813ffff,Vad ,PAGE_READONLY,77,0,0xffffe38612737570,\\Windows\\System32\\config\\BBI,Disabled
0,92,Registry,0xffffe38616d22530,0x1abc8580000,0x1abc877ffff,Vad ,PAGE_READONLY,66,0,0xffffe3861688bcf0,\\Users\\Patrick\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat,Disabled
0,92,Registry,0xffffe38612898040,0x1abc8380000,0x1abc857ffff,Vad ,PAGE_READONLY,58,0,0xffffe38616d22530,\\Users\\Patrick\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat,Disabled
0,92,Registry,0xffffe386170c5330,0x1abc8180000,0x1abc837ffff,Vad ,PAGE_READONLY,30,0,0xffffe38612898040,\\Users\\Patrick\\NTUSER.DAT,Disabled
0,92,Registry,0xffffe38618da9060,0x1abc8790000,0x1abc879ffff,Vad ,PAGE_READONLY,1,0,0xffffe38616d22530,\\ProgramData\\Packages\\Microsoft.WindowsStore_8wekyb3d8bbwe\\S-1-5-21-2613172021-2632250061-272497804-1000\\SystemAppData\\Helium\\Cache\\773762204d93615_COM15.dat,Disabled
0,92,Registry,0xffffe38618da7c60,0x1abc8780000,0x1abc8781fff,Vad ,PAGE_READONLY,1,0,0xffffe38618da9060,\\ProgramData\\Packages\\Microsoft.WindowsStore_8wekyb3d8bbwe\\S-1-5-21-2613172021-2632250061-272497804-1000\\SystemAppData\\Helium\\Cache\\773762204d93615.dat,Disabled
0,92,Registry,0xffffe38618b3f1c0,0x1abc87b0000,0x1abc87bffff,Vad ,PAGE_READONLY,1,0,0xffffe38618da9060,\\Users\\Patrick\\AppData\\Local\\Packages\\Microsoft.WindowsStore_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,92,Registry,0xffffe38618da9420,0x1abc87a0000,0x1abc87a1fff,Vad ,PAGE_READONLY,1,0,0xffffe38618b3f1c0,\\ProgramData\\Packages\\Microsoft.WindowsStore_8wekyb3d8bbwe\\S-1-5-21-2613172021-2632250061-272497804-1000\\SystemAppData\\Helium\\Cache\\773762204d93615.dat,Disabled
0,92,Registry,0xffffe3861b288540,0x1abc8800000,0x1abc89fffff,Vad ,PAGE_READONLY,481,0,0xffffe38618b3f1c0,\\Windows\\appcompat\\Programs\\Amcache.hve,Disabled
0,92,Registry,0xffffe38618794c40,0x1abc8c90000,0x1abc8c9ffff,Vad ,PAGE_READONLY,1,0,0xffffe386178f1410,\\Users\\Patrick\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,92,Registry,0xffffe38617bcbeb0,0x1abc8c20000,0x1abc8c5ffff,Vad ,PAGE_READONLY,36,0,0xffffe38618794c40,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\MicrosoftWindows.Client.CBS_120.2212.31.0_x64__cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,92,Registry,0xffffe38617bc33f0,0x1abc8be0000,0x1abc8beffff,Vad ,PAGE_READONLY,11,0,0xffffe38617bcbeb0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,92,Registry,0xffffe386178f3e90,0x1abc8bd0000,0x1abc8bdffff,Vad ,PAGE_READONLY,1,0,0xffffe38617bc33f0,\\Users\\Patrick\\AppData\\Local\\Packages\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,92,Registry,0xffffe38617bc41b0,0x1abc8bf0000,0x1abc8bfffff,Vad ,PAGE_READONLY,10,0,0xffffe38617bc33f0,\\Users\\Patrick\\AppData\\Local\\Packages\\Microsoft.Windows.Search_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,92,Registry,0xffffe38618768280,0x1abc8c70000,0x1abc8c8ffff,Vad ,PAGE_READONLY,23,0,0xffffe38617bcbeb0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat,Disabled
0,92,Registry,0xffffe386178e4530,0x1abc8c60000,0x1abc8c6ffff,Vad ,PAGE_READONLY,1,0,0xffffe38618768280,\\Users\\Patrick\\AppData\\Local\\Packages\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\Settings\\settings.dat,Disabled
0,92,Registry,0xffffe3861b2c0ee0,0x1abc8cd0000,0x1abc8cd7fff,Vad ,PAGE_READONLY,6,0,0xffffe38618794c40,N/A,Disabled
0,92,Registry,0xffffe3861bf89b20,0x1abc8cb0000,0x1abc8cb1fff,Vad ,PAGE_READONLY,1,0,0xffffe3861b2c0ee0,N/A,Disabled
0,92,Registry,0xffffe3861bf89580,0x1abc8ca0000,0x1abc8ca1fff,Vad ,PAGE_READONLY,1,0,0xffffe3861bf89b20,N/A,Disabled
0,92,Registry,0xffffe386187818c0,0x1abc8cc0000,0x1abc8ccffff,Vad ,PAGE_READONLY,9,0,0xffffe3861bf89b20,\\Users\\Patrick\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\Settings\\settings.dat,Disabled
0,92,Registry,0xffffe3861bfb6d00,0x1abc8ce0000,0x1abc8d5ffff,Vad ,PAGE_READONLY,97,0,0xffffe3861b2c0ee0,N/A,Disabled
0,308,smss.exe,0xffffe38612897aa0,0x1f326700000,0x1f32671cfff,Vad ,PAGE_READONLY,0,0,0x0,N/A,Disabled
0,308,smss.exe,0xffffe386151c1300,0x8370c00000,0x8370c7ffff,VadS,PAGE_READWRITE,6,1,0xffffe38612897aa0,N/A,Disabled
0,308,smss.exe,0xffffe38615027cd0,0x7ffeb000,0x7ffebfff,VadS,PAGE_READONLY,1,1,0xffffe386151c1300,N/A,Disabled
0,308,smss.exe,0xffffe38615027e10,0x7ffe0000,0x7ffe0fff,VadS,PAGE_READONLY,1,1,0xffffe38615027cd0,N/A,Disabled
0,308,smss.exe,0xffffe38612812f10,0x8370a00000,0x8370bfffff,VadS,PAGE_READWRITE,5,1,0xffffe38615027cd0,N/A,Disabled
0,308,smss.exe,0xffffe3861289a200,0x1f3266e0000,0x1f3266e0fff,Vad ,PAGE_READONLY,0,0,0xffffe386151c1300,N/A,Disabled
0,308,smss.exe,0xffffe386151c13a0,0x8370c80000,0x8370cfffff,VadS,PAGE_READWRITE,6,1,0xffffe3861289a200,N/A,Disabled
0,308,smss.exe,0xffffe38612897780,0x7ff50fff0000,0x7ff510012fff,Vad ,PAGE_READONLY,0,0,0xffffe38612897aa0,N/A,Disabled
0,308,smss.exe,0xffffe386151c1710,0x7ff40dfb0000,0x7ff50dfcffff,VadS,PAGE_READWRITE,2,1,0xffffe38612897780,N/A,Disabled
0,308,smss.exe,0xffffe386151c18a0,0x1f326800000,0x1f3269fffff,VadS,PAGE_READWRITE,19,1,0xffffe386151c1710,N/A,Disabled
0,308,smss.exe,0xffffe386151c1760,0x1f326720000,0x1f32672afff,VadS,PAGE_READWRITE,1,1,0xffffe386151c18a0,N/A,Disabled
0,308,smss.exe,0xffffe386151c1530,0x7ff50dfd0000,0x7ff50ffd0fff,VadS,PAGE_READWRITE,2,1,0xffffe386151c1710,N/A,Disabled
0,308,smss.exe,0xffffe38612897be0,0x7ff50ffe0000,0x7ff50ffe0fff,Vad ,PAGE_READONLY,0,0,0xffffe386151c1530,N/A,Disabled
0,308,smss.exe,0xffffe38612896ec0,0x7ffeecad0000,0x7ffeeccc5fff,Vad ,PAGE_EXECUTE_WRITECOPY,16,0,0xffffe38612897780,\\Windows\\System32\\ntdll.dll,Disabled
0,308,smss.exe,0xffffe386128976e0,0x7ff764300000,0x7ff764327fff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0xffffe38612896ec0,\\Windows\\System32\\smss.exe,Disabled
0,420,csrss.exe,0xffffe3861741c5f0,0x1fe9fd50000,0x1fe9fd5ffff,Vad ,PAGE_READWRITE,0,0,0x0,N/A,Disabled
0,420,csrss.exe,0xffffe386168f2070,0x1fe9f9e0000,0x1fe9f9effff,Vad ,PAGE_READWRITE,0,0,0xffffe3861741c5f0,N/A,Disabled
0,420,csrss.exe,0xffffe3861289d400,0x1fe9dd00000,0x1fe9dd1cfff,Vad ,PAGE_READONLY,0,0,0xffffe386168f2070,N/A,Disabled
0,420,csrss.exe,0xffffe38615024800,0x339b200000,0x339b23ffff,VadS,PAGE_READWRITE,11,1,0xffffe3861289d400,N/A,Disabled
0,420,csrss.exe,0xffffe3861603f390,0x339af40000,0x339af7ffff,VadS,PAGE_READWRITE,11,1,0xffffe38615024800,N/A,Disabled
0,420,csrss.exe,0xffffe38615465e40,0x7ffeb000,0x7ffebfff,VadS,PAGE_READONLY,1,1,0xffffe3861603f390,N/A,Disabled
0,420,csrss.exe,0xffffe38615465d50,0x7ffe0000,0x7ffe0fff,VadS,PAGE_READONLY,1,1,0xffffe38615465e40,N/A,Disabled
0,420,csrss.exe,0xffffe38615465a80,0x339b000000,0x339b1fffff,VadS,PAGE_READWRITE,21,1,0xffffe3861603f390,N/A,Disabled
0,420,csrss.exe,0xffffe386190ac620,0x339af80000,0x339afbffff,VadS,PAGE_READWRITE,11,1,0xffffe38615465a80,N/A,Disabled
0,420,csrss.exe,0xffffe38615467dd0,0x339b380000,0x339b3bffff,VadS,PAGE_READWRITE,11,1,0xffffe38615024800,N/A,Disabled
0,420,csrss.exe,0xffffe38615467d80,0x339b300000,0x339b33ffff,VadS,PAGE_READWRITE,11,1,0xffffe38615467dd0,N/A,Disabled
0,420,csrss.exe,0xffffe38615467e70,0x339b280000,0x339b2bffff,VadS,PAGE_READWRITE,11,1,0xffffe38615467d80,N/A,Disabled
0,420,csrss.exe,0xffffe386154679c0,0x339b340000,0x339b37ffff,VadS,PAGE_READWRITE,11,1,0xffffe38615467d80,N/A,Disabled
0,420,csrss.exe,0xffffe386161522a0,0x339b440000,0x339b47ffff,VadS,PAGE_READWRITE,11,1,0xffffe38615467dd0,N/A,Disabled
0,420,csrss.exe,0xffffe3861603fb10,0x339b400000,0x339b43ffff,VadS,PAGE_READWRITE,11,1,0xffffe386161522a0,N/A,Disabled
0,420,csrss.exe,0xffffe3861603fd40,0x339b3c0000,0x339b3fffff,VadS,PAGE_READWRITE,11,1,0xffffe3861603fb10,N/A,Disabled
0,420,csrss.exe,0xffffe3861289d5e0,0x1fe9dce0000,0x1fe9dce0fff,Vad ,PAGE_READONLY,0,0,0xffffe386161522a0,N/A,Disabled
0,420,csrss.exe,0xffffe38618b48e00,0x1fe9dcf0000,0x1fe9dcfffff,Vad ,PAGE_READWRITE,0,0,0xffffe3861289d5e0,N/A,Disabled
0,420,csrss.exe,0xffffe38615465b20,0x1fe9de00000,0x1fe9dffffff,VadS,PAGE_READWRITE,82,1,0xffffe3861289d400,N/A,Disabled
0,420,csrss.exe,0xffffe3861289ed00,0x1fe9dd50000,0x1fe9dd51fff,Vad ,PAGE_READONLY,0,0,0xffffe38615465b20,\\Windows\\System32\\en-US\\winsrv.dll.mui,Disabled
0,420,csrss.exe,0xffffe3861289d720,0x1fe9dd30000,0x1fe9dd30fff,Vad ,PAGE_READONLY,0,0,0xffffe3861289ed00,N/A,Disabled
0,420,csrss.exe,0xffffe38615465ad0,0x1fe9dd20000,0x1fe9dd2afff,VadS,PAGE_READWRITE,3,1,0xffffe3861289d720,N/A,Disabled
0,420,csrss.exe,0xffffe3861289f340,0x1fe9dd40000,0x1fe9dd40fff,Vad ,PAGE_READONLY,0,0,0xffffe3861289d720,\\Windows\\System32\\en-US\\csrss.exe.mui,Disabled
0,420,csrss.exe,0xffffe3861289b420,0x1fe9dd90000,0x1fe9dd9ffff,Vad ,PAGE_READWRITE,0,0,0xffffe3861289ed00,N/A,Disabled
0,420,csrss.exe,0xffffe3861289f840,0x1fe9dd70000,0x1fe9dd77fff,Vad ,PAGE_READONLY,0,0,0xffffe3861289b420,N/A,Disabled
0,420,csrss.exe,0xffffe38615467b50,0x1fe9dd60000,0x1fe9dd60fff,VadS,PAGE_READWRITE,1,1,0xffffe3861289f840,N/A,Disabled
0,420,csrss.exe,0xffffe38615467c40,0x1fe9dd80000,0x1fe9dd80fff,VadS,PAGE_READWRITE,1,1,0xffffe3861289f840,N/A,Disabled
0,420,csrss.exe,0xffffe386128a8bc0,0x1fe9dda0000,0x1fe9ddd0fff,Vad ,PAGE_READONLY,0,0,0xffffe3861289b420,N/A,Disabled
0,420,csrss.exe,0xffffe386128a8e40,0x1fe9dde0000,0x1fe9ddf8fff,Vad ,PAGE_READONLY,0,0,0xffffe386128a8bc0,N/A,Disabled
0,420,csrss.exe,0xffffe386128ab780,0x1fe9f8a0000,0x1fe9f8affff,Vad ,PAGE_READWRITE,0,0,0xffffe38615465b20,N/A,Disabled
0,420,csrss.exe,0xffffe386128a8440,0x1fe9e460000,0x1fe9f860fff,Vad ,PAGE_READONLY,0,0,0xffffe386128ab780,N/A,Disabled
0,420,csrss.exe,0xffffe3861289ea80,0x1fe9e0d0000,0x1fe9e250fff,Vad ,PAGE_READONLY,0,0,0xffffe386128a8440,N/A,Disabled
0,420,csrss.exe,0xffffe3861289dcc0,0x1fe9e000000,0x1fe9e0c8fff,Vad ,PAGE_READONLY,0,0,0xffffe3861289ea80,\\Windows\\System32\\locale.nls,Disabled
0,420,csrss.exe,0xffffe386128a02e0,0x1fe9e260000,0x1fe9e45ffff,Vad ,PAGE_READONLY,0,0,0xffffe3861289ea80,N/A,Disabled
0,420,csrss.exe,0xffffe386154680f0,0x1fe9f880000,0x1fe9f880fff,VadS,PAGE_READWRITE,1,1,0xffffe386128a8440,N/A,Disabled
0,420,csrss.exe,0xffffe38615468050,0x1fe9f870000,0x1fe9f870fff,VadS,PAGE_READWRITE,1,1,0xffffe386154680f0,N/A,Disabled
0,420,csrss.exe,0xffffe386128a97a0,0x1fe9f890000,0x1fe9f89ffff,Vad ,PAGE_READWRITE,0,0,0xffffe386154680f0,N/A,Disabled
0,420,csrss.exe,0xffffe38612737d90,0x1fe9f9a0000,0x1fe9f9affff,Vad ,PAGE_READWRITE,0,0,0xffffe386128ab780,N/A,Disabled
0,420,csrss.exe,0xffffe386128b2b20,0x1fe9f8c0000,0x1fe9f8cffff,Vad ,PAGE_READWRITE,0,0,0xffffe38612737d90,N/A,Disabled
0,420,csrss.exe,0xffffe386128b0280,0x1fe9f8b0000,0x1fe9f8bffff,Vad ,PAGE_READWRITE,0,0,0xffffe386128b2b20,N/A,Disabled
0,420,csrss.exe,0xffffe386127354f0,0x1fe9f8d0000,0x1fe9f990fff,Vad ,PAGE_READONLY,0,0,0xffffe386128b2b20,N/A,Disabled
0,420,csrss.exe,0xffffe38616889b30,0x1fe9f9c0000,0x1fe9f9cffff,Vad ,PAGE_READWRITE,0,0,0xffffe38612737d90,N/A,Disabled
0,420,csrss.exe,0xffffe38616888190,0x1fe9f9b0000,0x1fe9f9bffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616889b30,N/A,Disabled
0,420,csrss.exe,0xffffe386168f1990,0x1fe9f9d0000,0x1fe9f9dffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616889b30,N/A,Disabled
0,420,csrss.exe,0xffffe38616e8d7d0,0x1fe9fc60000,0x1fe9fc6ffff,Vad ,PAGE_READWRITE,0,0,0xffffe386168f2070,N/A,Disabled
0,420,csrss.exe,0xffffe38616b511b0,0x1fe9fbe0000,0x1fe9fbeffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616e8d7d0,N/A,Disabled
0,420,csrss.exe,0xffffe3861694f490,0x1fe9fae0000,0x1fe9faeffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616b511b0,N/A,Disabled
0,420,csrss.exe,0xffffe3861bf9a100,0x1fe9fac0000,0x1fe9facffff,Vad ,PAGE_READWRITE,0,0,0xffffe3861694f490,N/A,Disabled
0,420,csrss.exe,0xffffe386168f3470,0x1fe9f9f0000,0x1fe9fab0fff,Vad ,PAGE_READONLY,0,0,0xffffe3861bf9a100,N/A,Disabled
0,420,csrss.exe,0xffffe38618d9f920,0x1fe9fad0000,0x1fe9fadffff,Vad ,PAGE_READWRITE,0,0,0xffffe3861bf9a100,N/A,Disabled
0,420,csrss.exe,0xffffe386169cee90,0x1fe9fb00000,0x1fe9fbc0fff,Vad ,PAGE_READONLY,0,0,0xffffe3861694f490,N/A,Disabled
0,420,csrss.exe,0xffffe386169cdc70,0x1fe9faf0000,0x1fe9fafffff,Vad ,PAGE_READWRITE,0,0,0xffffe386169cee90,N/A,Disabled
0,420,csrss.exe,0xffffe38616b49550,0x1fe9fbd0000,0x1fe9fbdffff,Vad ,PAGE_READWRITE,0,0,0xffffe386169cee90,N/A,Disabled
0,420,csrss.exe,0xffffe38616c3d090,0x1fe9fc20000,0x1fe9fc2ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616b511b0,N/A,Disabled
0,420,csrss.exe,0xffffe38616b52470,0x1fe9fc00000,0x1fe9fc0ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616c3d090,N/A,Disabled
0,420,csrss.exe,0xffffe38616b52150,0x1fe9fbf0000,0x1fe9fbfffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616b52470,N/A,Disabled
0,420,csrss.exe,0xffffe38616b55c10,0x1fe9fc10000,0x1fe9fc1ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616b52470,N/A,Disabled
0,420,csrss.exe,0xffffe38616c429f0,0x1fe9fc40000,0x1fe9fc4ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616c3d090,N/A,Disabled
0,420,csrss.exe,0xffffe38616c42090,0x1fe9fc30000,0x1fe9fc3ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616c429f0,N/A,Disabled
0,420,csrss.exe,0xffffe386169554d0,0x1fe9fc50000,0x1fe9fc5ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616c429f0,N/A,Disabled
0,420,csrss.exe,0xffffe38617f843e0,0x1fe9fcd0000,0x1fe9fcdffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616e8d7d0,N/A,Disabled
0,420,csrss.exe,0xffffe38616e96c90,0x1fe9fca0000,0x1fe9fcaffff,Vad ,PAGE_READWRITE,0,0,0xffffe38617f843e0,N/A,Disabled
0,420,csrss.exe,0xffffe38616e927d0,0x1fe9fc80000,0x1fe9fc8ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616e96c90,N/A,Disabled
0,420,csrss.exe,0xffffe38616e90750,0x1fe9fc70000,0x1fe9fc7ffff,Vad ,PAGE_READWRITE,0,0,0xffffe38616e927d0,N/A,Disabled
